TachographVehicleSpeed	AcceleratorPedalAPPosition1	BrakePedalPosition	CurrentGear	EngineSpeed	ActualEnginePercentTorque[percent]	EngineFuelRate	EngineCoolantTemperature	EngineOilTemperature[Celsius]	AmbientAirTemp[C]	HRVD_I_TotalVehiclDistancHighRes[m]	GPS_Altitude[m]	GPS_Latitude[deg_per_bit]	GPS_Longitude[deg_per_bit]	D_AxleWeight[kg]	
40,69921875	0	4,8	3	1517,125	0	0	90	96,5	24,59375	139897515	899,625	-25,438616	-49,2691487	5769	
39,59765625	0	9,2	3	1471	0	0	90	96,5	24,59375	139897515	900,5	-25,4385331	-49,2689293	5601	
37,796875	0	11,6	3	1406,875	0	0	90	96,5	24,59375	139897535	901,125	-25,4384585	-49,2687209	7464	
35,296875	0	8,8	3	1314	0	0	90	96,5	24,59375	139897535	901,125	-25,4384585	-49,2687209	6073	
34,296875	0	8,4	3	1277	0	0	90	96,5	24,59375	139897545	900	-25,4384172	-49,2686217	5769	
33,09765625	0	15,6	3	1233,125	0	0	90	96,5	24,59375	139897545	900,25	-25,4382932	-49,26836	5601	
30,796875	0	16	3	1474,75	0	0	90	96,5	24,59375	139897575	900,25	-25,4382932	-49,26836	7464	
27,296875	0	13,6	2	1372,875	0	0	90	96,5	24,59375	139897575	901,5	-25,438265	-49,2682746	6073	
24	0	3,6	2	1206	0	0	90	96,5	24,59375	139897590	901,5	-25,438265	-49,2682746	5769	
22,19921875	0	2,4	2	1121,625	0	0	90	96,5	24,59375	139897590	901	-25,4382384	-49,2681884	5601	
21,8984375	0	102	2	1106,625	0	0	90	96,5	24,59375	139897590	901	-25,4382135	-49,2681267	7464	
21,796875	0	102	2	1102,5	0	0	90	96,5	24,59375	139897590	901,375	-25,4381985	-49,2680565	6073	
20,796875	0	102	2	1055,5	0	0	90	96,5	24,59375	139897610	901,125	-25,438179	-49,2679995	5769	
19,69921875	0	3,6	2	998	0	0	90	96,5	24,59375	139897610	901,75	-25,438179	-49,2679995	5601	
18,796875	0	102	2	951,125	0	0	90	96,5	24,59375	139897625	901,75	-25,4381726	-49,2679451	7464	
18,796875	0	2	2	950,25	0	0	90	96,5	24,59375	139897625	901,625	-25,4381726	-49,2679451	6073	
18,59765625	0	3,2	2	942	0	0	90	96,5	24,59375	139897635	901,625	-25,4380942	-49,267727	5769	
18,5	0	102	2	938,25	0	0	90	96,5	24,59375	139897635	900,75	-25,4380796	-49,2676774	5601	
18	0	102	2	912,25	0	0	90	96,5	24,59375	139897650	899,5	-25,4380621	-49,2676234	7464	
17,19921875	0	102	2	870,5	0	0	90	96,5	24,59375	139897650	899,5	-25,4380621	-49,2676234	6073	
16,3984375	0	0,4	2	829,625	0	0	90	96,5	24,59375	139897655	897,125	-25,4380376	-49,2675275	5769	
16,3984375	0	0,8	2	830,875	0	0	90	96,5	24,59375	139897655	897,625	-25,4380217	-49,2674796	5601	
16,296875	0	1,2	2	822,5	0	0	90	96,5	24,59375	139897655	897,75	-25,4380217	-49,2674796	7464	
16,296875	0	8,8	2	825,5	0	0	90	96,5	24,59375	139897665	897	-25,4380001	-49,2673851	6073	
15,3984375	0	3,2	2	779,75	0	0	90	96,5	24,59375	139897665	897	-25,4380001	-49,2673851	5769	
15	0	102	2	758	0	0	90	96,5	24,59375	139897680	897	-25,4379779	-49,267343	5601	
14,5	0	2,4	2	735,125	0	0	90	96,65625	24,59375	139897680	898,25	-25,4379675	-49,2673073	7464	
14,09765625	0	102	2	712,5	0	0	90	96,65625	24,59375	139897685	899	-25,4379675	-49,2673073	6073	
13,796875	0	2	2	692,125	13	3,2	90	96,65625	24,59375	139897685	899	-25,4379524	-49,2672726	5769	
13,296875	0	6,4	2	663,125	0	0	90	96,65625	24,59375	139897700	899	-25,4379524	-49,2672726	5601	
12	0	6,8	2	573,625	9	2,1	90	96,5	24,59375	139897700	898,5	-25,4378777	-49,2671167	7464	
11,3984375	0	1,6	1	596	13	2,85	90	96,5	24,59375	139897700	898,5	-25,4378777	-49,2671167	6073	
11,19921875	0	2,4	1	599,5	12	2,75	90	96,5	24,59375	139897705	899,5	-25,4378584	-49,2670817	5769	
11	0	4,8	1	600,125	12	2,75	90	96,5	24,59375	139897705	899,5	-25,4378274	-49,2670214	5601	
10,796875	0	5,2	1	601,5	11	2,6	90	96,5	24,59375	139897710	899,25	-25,4378274	-49,2670214	7464	
10,5	0	5,6	1	597,625	12	2,85	90	96,5	24,59375	139897710	899,375	-25,437796	-49,2669948	6073	
10,296875	0	5,2	1	597,875	13	2,85	90	96,5	24,71875	139897720	899,625	-25,4377832	-49,2669467	5769	
10,296875	0	5,2	1	600,25	12	2,85	90	96,5	24,71875	139897720	899,25	-25,4377832	-49,2669467	5601	
10,09765625	0	4,8	1	600,125	13	2,9	90	96,5	24,71875	139897725	899,5	-25,43776	-49,2669008	7464	
10,09765625	0	4,4	1	599,625	13	2,9	90	96,5	24,71875	139897725	899,5	-25,43776	-49,2669008	6073	
10	0	6	1	600,875	13	2,95	90	96,5	24,71875	139897735	900	-25,4377389	-49,2668528	5769	
10,09765625	0	5,2	1	601	13	2,9	90	96,5	24,71875	139897735	900	-25,4377389	-49,2668528	5601	
10,09765625	0	15,6	1	616,75	9	2,25	90	96,5	24,71875	139897735	900	-25,4377151	-49,2668059	7464	
9,8984375	0	16,4	1	595,125	10	2,25	90	96,5	24,71875	139897740	900,5	-25,4377023	-49,2667856	6073	
9,8984375	0	16	1	600,25	10	2,3	90	96,5	24,71875	139897740	900,5	-25,4377023	-49,2667856	5769	
9,796875	0	18	1	598,25	10	2,25	90	96,5	24,71875	139897745	901	-25,4376727	-49,2667401	5601	
9,59765625	0	20,8	1	599,625	10	2,15	90	96,5	24,71875	139897745	901	-25,4376727	-49,2667401	7464	
9,19921875	0	18,4	1	600,75	9	2,25	90	96,5	24,71875	139897750	902,125	-25,4376464	-49,266697	6073	
8,8984375	0	20,8	1	599,5	10	2,3	90	96,5	24,71875	139897750	902	-25,4376359	-49,2666781	5769	
8,09765625	0	23,6	1	598,875	10	2,35	90	96,5	24,71875	139897755	902,125	-25,4376359	-49,2666781	5601	
7,59765625	0	16	1	600,375	10	2,3	90	96,5	24,71875	139897755	902,5	-25,4376054	-49,266619	7464	
7,296875	0	0	1	598,875	10	2,3	90	96,5	24,71875	139897755	902,5	-25,4376054	-49,266619	6073	
7,59765625	0	0	1	589	16	3,7	90	96,5	24,71875	139897765	903,875	-25,4375966	-49,2665997	5769	
7,69921875	0	0	1	599,25	16	3,65	90	96,5	24,71875	139897765	903,875	-25,4375966	-49,2665997	5601	
7,8984375	0	102	1	600,625	15	3,55	90	96,5	24,71875	139897765	904,125	-25,4375845	-49,2665656	7464	
8,09765625	0	102	1	601,125	15	3,55	90	96,5	24,71875	139897765	904	-25,4375845	-49,2665656	6073	
8,3984375	0	0	1	600,375	15	3,4	90	96,5	24,71875	139897770	904	-25,4375811	-49,2665476	5769	
8,19921875	0	22,8	1	626,875	11	3,1	90	96,5	24,71875	139897770	904	-25,4375642	-49,2664913	5601	
7,296875	0	30,4	1	599	9	2,1	90	96,5	24,90625	139897775	904,25	-25,4375642	-49,2664913	7464	
5,09765625	0	102	1	599,25	10	2,35	90	96,5	24,90625	139897775	905,25	-25,4375575	-49,2664719	6073	
3,19921875	0	102	1	600,625	10	2,3	90	96,5	24,90625	139897775	905,25	-25,4375575	-49,2664719	5769	
2,09765625	0	102	1	599,5	10	2,3	90	96,5	24,90625	139897780	905,625	-25,4375431	-49,2664331	5601	
1,69921875	0	102	1	598,5	10	2,25	90	96,5	24,90625	139897780	904,5	-25,437541	-49,2664203	7575	
0,69921875	0	30	1	602,125	9	2,25	90	96,09375	24,90625	139897780	905,25	-25,4375331	-49,2664134	6110	
0,3984375	0	30	1	599,625	10	2,3	90	96,09375	24,90625	139897780	904	-25,4375274	-49,2664126	5791	
0	0	30,8	1	600,375	10	2,3	89	96,09375	24,90625	139897785	902,375	-25,4375274	-49,2664126	5626	
0	0	30,4	1	599,25	10	2,25	89	96,09375	24,90625	139897785	903,125	-25,4375359	-49,2664278	7541	
0	0	30,4	1	599,125	10	2,25	89	96,09375	24,90625	139897785	903,5	-25,4375359	-49,2664278	6106	
0	0	30,4	1	601,125	10	2,25	89	96,09375	24,90625	139897785	904,25	-25,4375444	-49,2664278	5792	
0	0	102	1	600,375	10	2,25	89	96,09375	24,90625	139897785	904,625	-25,4375481	-49,2664278	5626	
0	0	30,4	1	597,875	10	2,25	89	96,09375	24,90625	139897785	904,625	-25,4375482	-49,266426	7541	
0	0	30,4	1	600	10	2,3	89	96,09375	24,90625	139897785	904,875	-25,4375487	-49,2664263	6108	
0	0	102	1	600,25	10	2,3	89	96,09375	24,90625	139897785	904,75	-25,4375487	-49,2664263	5792	
0	0	30	1	601,5	10	2,25	89	96,09375	24,90625	139897785	903,5	-25,4375487	-49,2664244	5626	
0	0	30	1	599,375	10	2,3	89	96,09375	24,90625	139897785	903,5	-25,4375487	-49,2664244	7541	
0	0	102	1	598,875	10	2,4	89	96,09375	24,90625	139897785	902,375	-25,4375512	-49,2664222	6115	
0	0	30	1	599,875	10	2,35	89	96,09375	24,90625	139897785	902	-25,4375569	-49,2664188	5792	
0	0	102	1	599,5	10	2,3	89	96,09375	24,90625	139897785	902	-25,4375569	-49,2664188	5626	
0	0	102	1	600,625	10	2,35	89	96,09375	24,90625	139897785	902	-25,4375587	-49,2664185	7541	
0	0	102	1	599,125	10	2,35	89	96,09375	24,90625	139897785	902,375	-25,4375598	-49,2664191	6109	
0	0	29,6	1	600,75	10	2,35	89	96,09375	24,90625	139897785	902,375	-25,4375598	-49,2664191	5792	
0	0	29,6	1	600,375	10	2,3	89	95,96875	24,71875	139897785	902,125	-25,4375609	-49,2664194	5626	
0	0	29,6	1	597,75	10	2,35	89	95,96875	24,71875	139897785	902,125	-25,4375612	-49,2664183	7541	
0	0	29,6	1	599,375	10	2,4	89	95,96875	24,71875	139897785	901,875	-25,4375612	-49,2664183	6112	
0	0	29,6	1	600,75	10	2,4	89	95,96875	24,71875	139897785	902,25	-25,4375611	-49,2664183	5792	
0	0	29,6	1	600,375	10	2,35	89	95,96875	25	139897785	902,25	-25,4375597	-49,2664158	5626	
0	0	29,6	1	600,5	10	2,35	89	95,96875	25	139897785	902,25	-25,4375597	-49,2664158	7541	
0	0	29,6	1	598,75	10	2,4	89	95,96875	25	139897785	902,25	-25,4375616	-49,2664382	6112	
0	0	102	1	601,5	10	2,25	89	95,96875	25	139897785	903	-25,4375616	-49,2664382	5792	
0	0	29,6	1	599,125	10	2,3	89	95,96875	24,90625	139897785	903	-25,4375616	-49,2664382	5613	
0	0	102	1	600,875	10	2,3	89	95,6875	24,90625	139897785	903	-25,4375616	-49,2664382	7541	
0	0	102	1	600,125	10	2,3	89	95,6875	24,90625	139897785	903,25	-25,4375616	-49,2664382	6111	
0	0	28,4	1	598,875	10	2,3	89	95,6875	24,90625	139897785	903	-25,4375616	-49,2664382	5792	
0	0	28	1	599,75	10	2,3	89	95,6875	24,90625	139897785	903,75	-25,4375616	-49,2664382	5626	
0	0	15,6	1	598	10	2,3	89	95,6875	24,90625	139897785	903,75	-25,4375616	-49,2664382	7541	
0	0	0	1	598,625	10	2,4	89	95,6875	24,90625	139897785	904	-25,4375616	-49,2664382	6113	
0	0	0	1	600,375	10	2,35	88	95,40625	24,90625	139897785	902,25	-25,4375616	-49,2664382	5792	
0	0	0	1	599,5	10	2,3	89	95,40625	24,90625	139897785	902,25	-25,4375616	-49,2664382	5613	
0	0	102	1	600,375	10	2,3	89	95,40625	24,90625	139897785	902,5	-25,437562	-49,2664353	7541	
0	0	102	1	598,875	10	2,3	88	95,40625	24,90625	139897785	903	-25,4375631	-49,2664337	6114	
0	0	102	1	599,25	10	2,3	88	95,40625	24,90625	139897785	903	-25,4375631	-49,2664337	5792	
0	0	102	1	600,125	10	2,3	88	95,40625	24,90625	139897785	903,5	-25,4375627	-49,2664349	5613	
0	0	0	1	597,875	10	2,35	88	95,40625	25	139897785	903,5	-25,4375627	-49,2664349	7541	
0	0	0	1	599,5	10	2,3	88	95,40625	25	139897785	903,5	-25,4375631	-49,2664363	6111	
0	0	102	1	600,25	10	2,3	88	95,25	25	139897785	903,5	-25,4375641	-49,2664349	5792	
0	0	102	1	599,625	10	2,25	88	95,25	25	139897785	903,5	-25,4375677	-49,2664324	5613	
0	0	102	1	599,875	10	2,3	88	95,25	25	139897785	904,375	-25,4375677	-49,2664324	7541	
0	0	102	1	599,625	10	2,3	88	95,25	25	139897785	902,625	-25,4375755	-49,2664307	6115	
0	0	0	1	599,75	10	2,3	88	95	25,09375	139897785	902,625	-25,4375784	-49,2664283	5792	
0	0	0	1	601,375	10	2,3	88	95	25,09375	139897785	902,625	-25,4375784	-49,2664283	5613	
0	0	0	1	600,125	10	2,3	88	95	25,09375	139897785	903,5	-25,4375784	-49,2664283	7541	
0	0	0	1	600,375	10	2,25	88	95	25,09375	139897785	904	-25,4375924	-49,2664295	6115	
0	0	0	1	599,375	10	2,3	88	95	25,09375	139897785	904,125	-25,4375924	-49,2664295	5792	
0	0	0	1	600,875	10	2,3	88	95	25,09375	139897785	904,125	-25,4375962	-49,2664286	5613	
0	0	0	1	600,75	10	2,3	88	95	25,09375	139897785	904,875	-25,4375962	-49,2664286	7541	
0	0	0	1	599,5	10	2,3	88	95	25,09375	139897785	906,125	-25,4375966	-49,2664298	6110	
0	0	102	1	600,25	10	2,3	88	95	25,09375	139897785	906,125	-25,4375966	-49,2664298	5792	
0	0	102	1	601	10	2,25	88	95	25,09375	139897785	906	-25,437595	-49,2664294	5613	
0	0	102	1	598,5	10	2,3	88	95	25,09375	139897785	906	-25,437595	-49,2664294	7541	
0	0	102	1	599,375	10	2,3	88	94,84375	25,09375	139897785	906	-25,4375948	-49,2664273	6115	
0	0	0	1	600,75	10	2,3	88	94,84375	25,09375	139897785	906	-25,4375948	-49,2664273	5792	
0	0	0	1	599,5	10	2,25	88	94,84375	25,09375	139897785	906	-25,4375948	-49,2664268	5626	
0	0	102	1	601	10	2,25	88	94,84375	25,09375	139897785	905,375	-25,4375934	-49,2664292	7541	
0	0	102	1	598,375	10	2,3	88	94,84375	25,09375	139897785	905,375	-25,4375934	-49,2664292	6115	
0	0	102	1	600,25	10	2,25	88	94,84375	25,09375	139897785	905,125	-25,4375899	-49,2664311	5792	
0	0	0	1	600,375	10	2,3	88	94,84375	25,09375	139897785	904,875	-25,4375878	-49,2664325	5613	
0	0	0	1	601	10	2,25	88	94,5625	25,09375	139897785	904,875	-25,4375852	-49,2664328	7541	
0	0	0	1	599,625	10	2,3	88	94,5625	25,09375	139897785	904,125	-25,4375852	-49,2664328	6114	
0	0	102	1	599,375	10	2,3	88	94,5625	25,09375	139897785	903,5	-25,4375822	-49,266432	5792	
0	0	0	1	600,25	10	2,3	87	94,5625	25,09375	139897785	902,75	-25,4375837	-49,2664313	5613	
0	0	0	1	599,25	10	2,3	87	94,5625	25,09375	139897785	902,5	-25,4375858	-49,2664295	7541	
0	0	0	1	599,875	10	2,3	87	94,5625	25,09375	139897785	903,25	-25,4375904	-49,2664235	6111	
0	0	102	1	598	10	2,3	87	94,5625	25,09375	139897785	903,125	-25,4375933	-49,266419	5792	
0	0	0	1	597,5	10	2,25	87	94,5625	25,09375	139897785	903,125	-25,4375933	-49,266419	5613	
0	0	0	1	601,5	10	2,3	87	94,5625	25,09375	139897785	903,25	-25,4375962	-49,2664139	7541	
0	0	0	1	600,875	10	2,35	87	94,5625	25,09375	139897785	903,25	-25,4375969	-49,2664126	6115	
0	0	102	1	599,5	10	2,35	87	94,5625	25,09375	139897785	903,25	-25,4375969	-49,2664126	5792	
0	0	28,4	1	599,25	10	2,4	87	94,4375	25,09375	139897785	902,75	-25,4375955	-49,2664083	5613	
0	0	29,6	1	600,125	11	2,45	87	94,4375	25,09375	139897785	902,75	-25,4375955	-49,2664083	7541	
0	0	28	1	599,25	11	2,45	87	94,4375	25,09375	139897785	902,75	-25,4375947	-49,2664085	6111	
0	0	27,2	1	599,25	11	2,55	87	94,4375	25,09375	139897785	902,125	-25,4375947	-49,2664085	5792	
0	0	25,2	1	600,25	11	2,55	87	94,4375	25,09375	139897785	902,125	-25,4375893	-49,2664065	5613	
0	0	14,8	1	599,875	11	2,55	87	94,4375	25,09375	139897785	901,75	-25,4375677	-49,2664047	7552	
0	0	0	1	596,875	12	2,7	87	94,4375	25,09375	139897785	901,75	-25,4375677	-49,2664047	6105	
0,3984375	0	0	1	585	25	5,75	87	94,28125	25,09375	139897785	901	-25,4375662	-49,2664059	5814	
2,296875	0	0	1	602,125	24	5,55	87	94,28125	25,09375	139897785	901	-25,4375641	-49,2664083	5473	
3,5	11,6	0	1	601,875	23	5,3	87	94,15625	25,09375	139897785	901	-25,4375623	-49,2664087	7620	
4,3984375	26,8	0	1	603,25	22	5,15	87	94,15625	25,09375	139897785	901	-25,4375623	-49,2664087	6093	
5,09765625	34,4	0	1	615,75	23	5,55	87	94,15625	25,09375	139897785	900	-25,4375525	-49,2664024	5837	
5,8984375	34,4	0	1	644	22	5,4	87	94,15625	25,09375	139897785	899,875	-25,4375461	-49,2663953	5601	
6,59765625	32,4	0	1	663,5	21	5	87	94,15625	25,09375	139897785	899,75	-25,437541	-49,2663856	7574	
7,19921875	22,8	0	1	618,25	18	4,15	87	94,15625	25,09375	139897790	900,125	-25,4375328	-49,2663725	6094	
7,5	23,2	0	1	604,625	17	4,05	87	94,15625	25,09375	139897790	900,125	-25,4375328	-49,2663725	5835	
7,69921875	52	0	1	645,5	39	11,4	87	94	25,09375	139897790	900,625	-25,4375239	-49,266357	5601	
9,59765625	70	0	1	1219,625	54	26,8	87	94	25,09375	139897790	901,25	-25,4375239	-49,266357	7664	
12,5	74,4	0	1	1353,75	56	31,5	87	94	25,09375	139897795	901,625	-25,4375212	-49,2663403	6059	
15,3984375	81,2	0	1	1517,625	64	39,6	87	94	25,09375	139897795	901,625	-25,4375172	-49,2663202	6059	
18,5	81,2	0	1	1228,625	56	26,85	87	94	25,09375	139897805	902,25	-25,4375172	-49,2663202	5854	
20,8984375	86,8	0	2	1061,375	79	38,55	87	94	25,09375	139897805	902,25	-25,4374862	-49,2662182	5320	
23,69921875	85,2	0	2	1199,75	86	43,7	86	93,875	25,09375	139897805	903,375	-25,4374584	-49,266154	7564	
26,59765625	86	0	2	1348,375	87	49,45	86	93,875	25,09375	139897815	903,375	-25,4374584	-49,266154	6084	
29	82,8	0	2	1192,75	66	31,35	86	93,875	25,09375	139897815	903,5	0	0	5857	
30,8984375	76,4	0	3	1153,625	76	35,35	86	93,875	25,09375	139897835	0	-25,4373579	-49,2659147	5448	
33,09765625	70,4	0	3	1230,625	76	41,65	86	93,875	25,09375	139897835	0	-25,4373579	-49,2659147	7564	
34,796875	73,6	0	3	1296,125	60	30	86	93,75	25,09375	139897855	903,125	-25,4373322	-49,2658364	6119	
35,09765625	26	0	3	1305,875	0	0,8	86	93,75	25,09375	139897855	903	-25,4372734	-49,2657548	5661	
35,59765625	34,8	0	3	995,75	12	3,4	86	93,75	25,09375	139897865	903,125	-25,4372398	-49,2656643	5435	
35,796875	0	0	4	980,625	0	0	86	93,75	25,09375	139897865	903,25	-25,4372398	-49,2656643	7497	
35,796875	0	17,2	4	980,375	0	0	86	93,75	25,09375	139897865	903,25	-25,4372064	-49,2655718	5922	
34,59765625	0	18	4	940,625	0	0	86	93,75	25,09375	139897905	904	-25,4372064	-49,2655718	5633	
32,3984375	0	21,6	4	1219,5	0	0	87	93,3125	25,09375	139897905	904	-25,4371726	-49,2654733	5804	
28,3984375	0	15,2	3	1122,125	0	0	87	93,3125	25	139897915	903,875	-25,4371726	-49,2654733	8043	
25,09765625	0	13,2	2	1262,125	0	0	87	93,3125	25	139897915	904,5	-25,4370645	-49,2651062	6412	
23,3984375	0	102	2	1186,875	0	0	87	93,46875	25	139897940	903,875	-25,4370202	-49,2650272	5633	
21,796875	0	102	2	1102,25	0	0	87	93,46875	25	139897940	904,125	-25,4370067	-49,2649776	5804	
19	0	102	2	961,625	0	0	87	93,46875	25	139897950	904,125	-25,4370067	-49,2649776	8043	
16	0	25,2	2	803,625	0	0	87	93,46875	25	139897950	904,875	-25,4369549	-49,2648549	6412	
14	0	0	2	612,125	14	3,1	87	93,46875	25	139897960	905	-25,4369549	-49,2648549	5633	
14,296875	48,4	0	1	705,25	37	7	87	93,46875	25	139897960	905,5	-25,4369279	-49,2648178	5804	
15,69921875	66	0	1	1222,625	44	20,1	87	93,75	25	139897960	902,25	-25,4368682	-49,264786	8043	
18	72,8	0	1	1340,25	40	24,4	87	93,75	25	139897975	902,25	-25,4368682	-49,264786	6412	
20,296875	92,8	0	2	1029,5	66	21,25	87	93,75	25	139897975	903,125	-25,4368107	-49,2648206	5633	
22,69921875	93,6	0	2	1159,75	77	35,95	87	93,75	25	139897985	903,125	-25,4368107	-49,2648206	5804	
25,69921875	93,6	0	2	1301,875	82	42,15	87	93,75	25	139897985	903	-25,4367214	-49,2648634	8043	
28,59765625	84	0	2	1449,125	67	38,4	87	93,75	25	139897990	903,5	-25,43667	-49,2648634	6412	
30,796875	77,2	0	3	1151,625	70	29,9	87	94,15625	25	139897990	903,5	-25,43667	-49,2648878	5633	
32,19921875	76	0	3	1191,25	73	35,65	87	94,15625	25	139898015	903,5	-25,436534	-49,2649391	5804	
33,796875	64,8	0	3	1245,25	52	40,3	87	94,15625	25	139898015	903,5	-25,436534	-49,2649391	7386	
35,296875	71,2	0	3	1034,125	44	20,05	87	94,15625	25	139898015	904,5	-25,4363963	-49,2650069	6115	
36,3984375	68,8	0	4	1007,125	66	18,85	87	94,15625	24,90625	139898030	903,875	-25,4363209	-49,2650431	5879	
36,296875	0	0	4	990,5	0	3,1	87	94,4375	24,90625	139898030	901,25	-25,4362309	-49,2650821	5690	
36,09765625	0	0	4	986	0	0	87	94,4375	24,90625	139898060	901,25	-25,4362309	-49,2650821	7230	
35,5	0	0	4	974	0	0	87	94,4375	24,90625	139898060	901,5	-25,4360651	-49,2651579	6114	
35	0	1,2	4	959,25	0	0	88	94,4375	24,90625	139898080	901,5	-25,4360651	-49,2651579	5661	
34,19921875	0	0,8	4	935	0	0	88	94,4375	24,90625	139898080	901	-25,4358999	-49,2652409	5932	
33,5	0	4,4	4	1142	0	0	88	94,4375	24,90625	139898100	901	-25,4358999	-49,2652409	7261	
33,09765625	0	0	3	1226,25	0	0	88	94,5625	24,90625	139898100	900,125	-25,4358214	-49,2652846	6063	
32,3984375	0	0	3	1204,375	0	0	88	94,5625	24,90625	139898100	902	-25,4358214	-49,2652846	5881	
31,59765625	0	0	3	1172	0	0	88	94,5625	24,71875	139898130	902	-25,4357372	-49,2653097	5964	
30,5	0	0	3	1136	0	0	88	94,5625	24,71875	139898130	902,25	-25,4357372	-49,2653097	7261	
30,09765625	0	0	3	1118,125	0	0	88	94,5625	24,71875	139898130	902,25	-25,4353772	-49,2654679	6063	
29,296875	0	0	3	1087,625	0	0	88	94,71875	24,71875	139898135	898,75	-25,4353047	-49,2655017	5881	
28,3984375	0	0,4	3	1054,875	0	0	88	94,71875	24,71875	139898135	898,75	-25,4353047	-49,2655017	5964	
27,5	0	0	3	1021,375	0	0	88	94,71875	24,71875	139898170	898,625	-25,435236	-49,2655298	7261	
26,3984375	0	0	3	977,5	0	0	88	94,71875	24,71875	139898170	898	-25,4351718	-49,2655534	6063	
25,296875	0	0	3	942,5	0	0	88	94,71875	24,71875	139898180	896,75	-25,4351135	-49,2655926	5818	
24,296875	0	0	3	903,875	0	0	88	95	24,71875	139898180	896,5	-25,4350537	-49,2656271	5651	
23,09765625	0	0	3	851,875	0	0	88	95	24,71875	139898190	896,25	-25,4349964	-49,2656484	7374	
21,796875	0	0	2	1099	0	0	88	95	24,71875	139898190	895,5	-25,4349388	-49,2656733	6066	
20,8984375	0	0	2	1053,625	0	0	88	95	24,71875	139898190	895,5	-25,4349388	-49,2656733	5665	
19,8984375	0	0	2	1007,125	0	0	88	95	24,71875	139898210	896	-25,4348368	-49,2657207	5932	
19,09765625	0	0	2	965,75	0	0	88	95	24,71875	139898210	896,5	-25,4347866	-49,2657344	7665	
18,296875	0	0	2	924,875	0	0	88	95	24,71875	139898225	897	-25,4347392	-49,2657514	6166	
17,5	0	0	2	885,125	0	0	88	95,125	24,71875	139898225	895,5	-25,4347017	-49,2657716	5856	
16,59765625	0	0	2	839,875	0	0	88	95,125	24,71875	139898240	895,5	-25,4346648	-49,2657982	5741	
15,796875	0	0	2	799,75	0	0	88	95,125	24,71875	139898240	894,875	-25,4345957	-49,2658371	7720	
14,8984375	0	0	2	752,875	0	0	88	95,125	24,71875	139898250	894,875	-25,4345957	-49,2658371	6082	
14,09765625	0	0	2	717	0	0	88	95,125	24,71875	139898250	895,125	-25,434559	-49,2658549	5705	
13,3984375	0	0	2	679,75	0	0	88	95,25	24,71875	139898250	895	-25,4345234	-49,2658735	5677	
12,69921875	0	0	2	621,375	2	0,15	88	95,25	24,71875	139898250	895,5	-25,4345234	-49,2658735	7431	
12,296875	0	0	1	591,25	11	2,65	88	95,25	24,71875	139898250	895	-25,4344579	-49,2658939	6084	
12	0	0	1	603,75	9	2,05	88	95,25	24,59375	139898265	895,375	-25,4344252	-49,2659059	5792	
11,59765625	0	0	1	597,875	9	2,05	88	95,25	24,59375	139898265	895,25	-25,4344	-49,2659229	5613	
11,296875	0	0	1	596,75	10	2,35	88	95,25	24,59375	139898270	895,625	-25,4344	-49,2659229	7497	
11,09765625	0	0	1	597,75	11	2,45	88	95,40625	24,59375	139898270	895,625	-25,4343718	-49,2659384	6109	
10,796875	0	0	1	597,625	11	2,65	89	95,40625	24,59375	139898275	896,625	-25,4343718	-49,2659384	5836	
10,59765625	0	0	1	599,125	12	2,7	89	95,40625	24,59375	139898275	896,5	-25,4343413	-49,2659466	5588	
10,5	0	0	1	598,375	12	2,75	89	95,40625	24,59375	139898285	896,5	-25,4343137	-49,2659584	7575	
10,296875	0	16	1	598,125	12	2,9	89	95,40625	24,59375	139898285	896,125	-25,4343137	-49,2659584	6091	
10,09765625	0	18,4	1	608,375	9	2,05	89	95,40625	24,59375	139898285	896,125	-25,4341878	-49,2660192	5749	
9,59765625	0	24	1	598,5	10	2,25	89	95,6875	24,59375	139898290	898	-25,4341878	-49,2660192	5639	
8,59765625	0	24,4	1	599,875	10	2,25	89	95,6875	24,59375	139898290	898	-25,434087	-49,2661024	7519	
7,3984375	0	26	1	598,875	10	2,25	89	95,6875	24,59375	139898300	898	-25,434087	-49,2661024	6094	
6,09765625	0	25,6	1	599,625	10	2,3	89	95,6875	24,59375	139898300	898,5	-25,434087	-49,2661024	5749	
4,8984375	0	24,8	1	600	9	2,25	89	95,6875	24,59375	139898305	898,5	-25,434087	-49,2661024	5639	
3,69921875	0	23,6	1	599	10	2,25	89	95,6875	24,59375	139898305	898,5	-25,434087	-49,2661024	7519	
3	0	19,6	1	600	10	2,25	89	95,6875	24,59375	139898305	901	-25,434087	-49,2661024	6094	
2,69921875	0	18,8	1	599,5	10	2,25	89	95,6875	24,59375	139898305	900,5	-25,434087	-49,2661024	5835	
2,5	0	19,2	1	599	10	2,3	89	95,6875	24,59375	139898305	899	-25,4340823	-49,2661082	5626	
2,19921875	0	22,4	1	599,125	10	2,3	89	95,6875	24,59375	139898310	899,25	-25,4340778	-49,2661127	7530	
1,796875	0	22,4	1	600,375	10	2,25	89	95,8125	24,59375	139898310	900,5	-25,4340698	-49,2661214	6096	
1,3984375	0	22,4	1	599	10	2,3	89	95,8125	24,59375	139898310	900,5	-25,4340698	-49,2661214	5834	
0,8984375	0	22,4	1	599,5	10	2,25	89	95,8125	24,59375	139898310	902,875	-25,4340643	-49,2661255	5651	
