TachographVehicleSpeed	AcceleratorPedalAPPosition1	BrakePedalPosition	CurrentGear	EngineSpeed	ActualEnginePercentTorque[percent]	D_FuelRate	EngineFuelRate	EngineCoolantTemperature	AmbientAirTemp[C]	HRVD_I_TotalVehiclDistancHighRes[m]	D_AxleWeight[kg]
0	0	31,2	1	599,875	10	39	2,3	85	13,90625	143060165	6063
0	0	30,4	1	599,875	10	39	2,3	85	13,90625	143060165	5789
0	0	25,6	1	600	10	40	2,35	85	13,90625	143060165	5537
0	0	102	1	599,375	10	40	2,35	85	13,90625	143060165	7653
0	40,4	102	1	580,875	32	107	6,35	85	13,90625	143060165	6052
2,8984375	66	102	1	1035,375	53	376	22,3	85	14,09375	143060165	5812
6,69921875	73,6	102	1	1229,875	58	486	28,85	85	14,09375	143060165	5091
10,5	77,2	0	1	1382,375	62	594	35,25	85	14,09375	143060165	7898
13,59765625	77,2	102	1	1476,375	57	575	34,1	85	14,09375	143060165	6027
16,3984375	82	102	1	1586,75	62	692	41,05	85	14,09375	143060175	6027
18,69921875	78	102	1	1142,625	50	415	24,6	85	14,09375	143060175	5168
20,69921875	79,6	102	2	1048,875	82	611	36,25	85	14,09375	143060175	7675
23,09765625	80,4	0	2	1173,75	79	663	39,35	85	13,90625	143060180	6055
25,19921875	77,2	0	2	1273,75	69	614	36,45	85	13,90625	143060180	5812
26,5	75,2	102	2	982,375	52	373	22,1	84	13,90625	143060200	5257
28,09765625	75,6	0	3	1047,25	81	615	36,5	84	13,90625	143060200	7742
29,3984375	70,8	0	3	1096,125	60	465	27,6	84	14,09375	143060215	6031
30,5	67,2	0	3	1139,125	66	526	31,2	84	14,09375	143060215	5788
31,3984375	74	0	3	1162	66	532	31,55	84	14,09375	143060230	5295
32,3984375	71,6	0	3	1208,25	65	573	34	84	14,09375	143060230	7732
33,09765625	72,4	0	3	1227,125	60	464	27,55	84	13,90625	143060255	6077
34,09765625	70,8	102	3	1266,875	52	525	31,15	84	13,90625	143060255	6071
34,69921875	70	102	3	1291,125	51	472	28	84	13,90625	143060255	5257
35,296875	69,2	102	3	1313,625	47	434	25,75	84	13,90625	143060265	7810
36	68,8	102	3	1340,25	46	425	25,2	84	13,90625	143060265	6062
36,796875	67,6	0	3	1371,5	45	516	30,6	84	13,90625	143060285	5700
37,296875	69,6	0	4	1024,875	50	274	16,25	84	13,90625	143060285	5333
38,09765625	68,8	0	4	1037,25	59	451	26,75	84	14,09375	143060315	7575
38,69921875	62	0	4	1057	46	363	21,55	84	14,09375	143060315	6054
39,09765625	61,2	0	4	1070,25	44	326	19,35	84	14,09375	143060335	5744
39,3984375	61,6	0	4	1078,875	43	332	19,7	84	14,09375	143060335	5333
39,69921875	61,2	0	4	1084,375	42	316	18,75	84	14,09375	143060335	7731
39,8984375	59,6	0	4	1091,25	39	301	17,85	84	13,90625	143060370	6008
40,5	62	0	4	1107,375	44	357	21,15	84	13,90625	143060370	5813
40,5	58	102	4	1107,75	37	284	16,85	84	13,90625	143060390	5435
40,69921875	54,4	0	4	1116,5	31	261	15,45	83	13,90625	143060390	7809
41	58,4	102	4	1119,875	36	271	16,05	83	13,90625	143060400	6125
41,19921875	54,4	0	4	1130,875	31	267	15,85	84	13,90625	143060400	5723
41,59765625	60,4	0	4	1140,875	39	308	18,25	84	13,71875	143060445	5308
41,796875	52	102	4	1141,75	27	208	12,35	84	13,71875	143060445	7642
41,8984375	50,4	102	4	1150,5	25	195	11,55	84	13,71875	143060445	6043
42,19921875	52,8	102	4	1155,5	28	217	12,85	84	13,71875	143060460	5635
42,5	54,8	102	4	1161,5	30	241	14,3	84	13,71875	143060460	5371
42,796875	53,2	102	4	1167,5	28	227	13,45	84	13,71875	143060495	7642
42,796875	50,4	102	4	1162,375	22	143	8,45	84	13,71875	143060495	6085
42,8984375	49,2	0	4	1178,375	22	163	9,65	84	13,71875	143060515	5657
42,796875	41,6	102	4	1171,375	15	110	6,5	84	13,71875	143060515	5537
42,796875	38,8	0	4	1169,375	12	115	6,8	84	13,90625	143060540	7520
42,296875	41,6	0	4	1157,75	15	111	6,55	84	13,90625	143060540	6099
42,59765625	36,8	0	4	1155,875	11	117	6,9	84	13,90625	143060575	5678
42,3984375	44,4	0	4	1157,5	17	136	8,05	84	13,90625	143060575	5486
42,296875	48	0	4	1163,875	22	152	9	84	13,90625	143060575	7675
42,59765625	54,8	102	4	1161,25	30	243	14,4	84	13,90625	143060600	6077
42,8984375	54,4	102	4	1176,25	29	223	13,2	84	13,90625	143060600	5834
43,09765625	55,2	102	4	1179,75	31	238	14,1	84	13,90625	143060635	5435
43,19921875	53,6	102	4	1182,625	28	236	14	84	13,90625	143060635	7608
43,3984375	52,4	0	4	1187,625	28	239	14,15	84	13,90625	143060650	6052
43,3984375	58,4	0	4	1193,75	35	297	17,6	84	13,90625	143060650	5679
43,3984375	57,6	102	4	1192,625	33	268	15,9	84	13,90625	143060670	5435
43,59765625	57,6	102	4	1194,5	33	298	17,65	84	13,90625	143060670	7732
43,69921875	60,8	0	4	1181	38	337	20	84	13,90625	143060670	6072
43,5	62,8	0	4	1191,375	42	299	17,75	84	13,90625	143060710	5877
43,5	60,8	0	4	1192,625	38	290	17,2	84	13,90625	143060710	5320
43,5	61,2	0	4	1197,375	38	360	21,35	84	13,90625	143060730	7732
43,5	66	102	4	1188,5	44	354	21	84	13,90625	143060730	6047
43,5	65,6	102	4	1188,25	43	337	20	85	13,90625	143060755	5789
43,59765625	62,8	102	4	1180,25	42	353	20,95	85	13,90625	143060755	5371
43,5	63,6	102	4	1190,875	47	357	21,15	85	13,90625	143060795	7765
43,5	65,2	102	4	1194,75	46	365	20,4	85	13,90625	143060795	6064
43,59765625	62,4	102	4	1193,5	39	392	23,25	85	13,90625	143060795	5789
43,796875	59,6	0	4	1198,5	35	376	22,3	85	13,90625	143060805	5384
43,5	55,6	102	4	1190,625	30	237	14,05	85	13,90625	143060805	7765
43,19921875	57,2	102	4	1179,875	34	251	14,9	85	13,90625	143060855	6009
43,09765625	62,4	102	4	1181,5	40	312	18,5	85	13,90625	143060855	5834
43,296875	60	102	4	1183,875	31	313	18,55	85	13,90625	143060865	5346
43,3984375	62,8	0	4	1186,25	45	365	21,65	85	13,90625	143060865	7721
43,5	64,4	0	4	1187	44	337	20	85	13,90625	143060890	6041
43,59765625	59,2	0	4	1190,5	41	337	20	85	13,90625	143060890	5789
43,69921875	60,8	102	4	1192,375	42	292	17,3	85	13,90625	143060890	5422
43,8984375	62,4	0	4	1197,5	44	308	18,25	85	13,90625	143060925	7620
44	60,8	0	4	1201,125	39	322	19,1	85	13,90625	143060925	6092
44,09765625	58	102	4	1205,5	38	305	18,1	85	13,71875	143060950	5922
44,09765625	61,2	0	4	1205,625	39	274	16,25	85	13,71875	143060950	5448
44,296875	62	102	4	1213,75	35	330	19,55	85	13,71875	143060985	7520
44,3984375	63,6	102	4	1213,5	41	354	21	85	13,71875	143060985	6082
44,59765625	62	0	4	1222,25	42	346	20,5	85	13,71875	143061010	5834
44,5	59,6	0	4	1215,375	36	296	17,55	85	13,71875	143061010	5320
44,5	61,6	0	4	1221	38	272	16,15	85	13,71875	143061025	7686
44,69921875	62,4	0	4	1224,25	37	332	19,7	85	13,71875	143061025	6023
44,69921875	62	0	4	1224,125	33	324	19,2	85	13,71875	143061025	5789
44,69921875	59,6	0	4	1223,875	39	306	18,15	85	13,71875	143061075	5384
44,8984375	60,4	0	4	1225	41	351	20,8	85	13,71875	143061075	7686
44,796875	58,4	0	4	1227,5	35	296	17,55	85	13,71875	143061075	6032
44,8984375	56,8	0	4	1228,375	31	310	18,4	85	13,71875	143061085	5789
44,8984375	55,6	0	4	1228,25	29	264	15,65	85	13,71875	143061085	5409
44,59765625	54,4	0	4	1223,25	28	237	14,05	85	13,71875	143061125	7553
44,59765625	62	102	4	1215,75	40	311	18,45	85	13,71875	143061125	6060
44,5	57,2	0	4	1217,125	33	259	15,35	85	13,90625	143061150	5745
44,296875	57,6	0	4	1214,625	31	239	14,15	85	13,90625	143061150	5333
44,3984375	60,8	0	4	1213,125	33	313	18,55	85	13,90625	143061150	7642
44,296875	62	102	4	1213,75	36	280	16,6	85	13,90625	143061175	6114
44,3984375	64,8	0	4	1213,75	39	289	17,15	85	13,90625	143061175	5767
44,5	60,4	102	4	1217,375	35	284	16,85	85	13,90625	143061210	5409
44,59765625	63,6	102	4	1219,25	41	284	16,85	85	13,90625	143061210	7697
44,796875	55,2	0	4	1225,75	30	256	15,2	85	13,90625	143061220	6049
44,796875	51,6	0	4	1228,5	25	202	11,95	85	13,90625	143061220	5811
44,796875	50,4	0	4	1226,75	23	195	11,55	85	13,90625	143061245	5409
44,796875	50,8	0	4	1221,875	26	177	10,5	85	13,90625	143061245	7609
45	54	0	4	1228,375	30	241	14,3	85	13,90625	143061285	6034
45,296875	56,8	0	4	1239,375	29	256	15,2	85	13,90625	143061285	5878
45,59765625	57,6	102	4	1248,5	30	266	15,75	85	13,90625	143061285	5397
46	56	102	4	1264,75	28	243	14,4	85	13,90625	143061310	7498
46,19921875	52,8	0	4	1260,75	25	208	12,35	85	13,90625	143061310	6077
46,296875	50,4	102	4	1264,75	22	194	11,5	85	13,90625	143061345	5789
46,19921875	43,2	0	4	1263,875	14	121	7,15	85	13,90625	143061345	5320
45,796875	44	102	4	1254,125	14	119	7,05	85	13,90625	143061375	7609
46	49,2	102	4	1249,5	20	159	9,4	85	13,90625	143061375	6109
46	58	102	4	1254	23	138	8,15	85	13,90625	143061385	5634
46,296875	4	0	4	1253,5	6	93	5,5	85	13,90625	143061385	5320
45,796875	0	0	4	1251,25	0	0	0	85	13,90625	143061385	7832
45,296875	0	0	4	1236,875	0	0	0	85	13,71875	143061435	6043
44,796875	0	0	4	1223,125	0	0	0	85	13,71875	143061435	5724
44,296875	0	102	4	1211,125	0	0	0	85	13,71875	143061450	5435
43,796875	0	0	4	1198,875	0	0	0	85	13,71875	143061450	7888
43,296875	0	0	4	1182,625	0	0	0	85	13,71875	143061500	5897
43,5	0	0	4	1189	0	0	0	85	13,71875	143061500	6076
43,8984375	0	0	4	1201	0	0	0	85	13,71875	143061510	5473
44,3984375	0	0	4	1216,5	0	0	0	85	13,71875	143061510	8055
44,69921875	0	4,8	4	1223	0	0	0	85	13,71875	143061510	6034
43,3984375	0	102	4	1199,875	0	0	0	85	13,71875	143061535	5789
43,59765625	0	102	4	1452,5	0	0	0	85	13,71875	143061535	5409
43,796875	0	6,4	3	1632,75	0	0	0	85	13,71875	143061570	7799
42,796875	0	0,8	3	1623,125	0	0	0	85	13,71875	143061570	6034
43,09765625	0	10	3	1601,375	0	0	0	85	13,71875	143061595	5789
40,59765625	0	16,4	3	1503,25	0	0	0	85	13,71875	143061595	5409
37,8984375	0	14,8	3	1396	0	0	0	85	13,71875	143061630	7799
36,3984375	0	9,2	3	1349,625	0	0	0	84	13,71875	143061630	6034
35,5	0	16,4	3	1317,5	0	0	0	84	13,71875	143061650	5789
33,69921875	0	14,4	3	1250,125	0	0	0	84	13,71875	143061650	5409
31,69921875	0	13,6	3	1128,25	0	0	0	84	13,71875	143061650	7799
29,3984375	0	9,6	3	1489,875	0	0	0	84	13,71875	143061660	6034
29,09765625	0	3,2	2	1469,75	0	0	0	84	13,71875	143061660	5789
29,3984375	0	11,2	2	1490,75	0	0	0	84	13,71875	143061690	5409
28	0	17,6	2	1415	0	0	0	84	13,71875	143061690	7799
26,296875	0	16	2	1328,625	0	0	0	84	13,71875	143061705	6034
23,8984375	0	4	2	1203,375	0	0	0	84	13,71875	143061705	5789
23,19921875	0	16	2	1181,5	0	0	0	84	13,71875	143061720	5409
21,796875	0	17,2	2	1100,25	0	0	0	84	13,71875	143061720	7799
19,8984375	0	18,4	2	1007,25	0	0	0	84	13,71875	143061740	7799
17	0	22	2	865,625	0	0	0	84	13,71875	143061740	5789
14,59765625	0	26,8	2	742,5	0	0	0	84	13,71875	143061740	5409
11,69921875	0	37,6	2	605,625	6	16	0,95	84	13,59375	143061750	7799
7,09765625	0	34,8	1	607	12	51	3	84	13,59375	143061750	6034
3,09765625	0	24,4	1	601,75	10	39	2,3	84	13,59375	143061755	5789
1,3984375	0	20,8	1	600,75	10	41	2,4	84	13,59375	143061755	5409
1,296875	0	30	1	600,25	10	39	2,3	84	13,71875	143061760	7799
0,3984375	0	32	1	600,875	10	40	2,35	84	13,71875	143061760	6076
0,3984375	0	33,6	1	599,125	11	42	2,45	84	13,71875	143061760	5745
0	0	33,6	1	603,25	10	39	2,3	84	13,71875	143061760	5511
0	0	31,6	1	600,125	10	40	2,35	84	13,71875	143061760	7608
0	0	30,4	1	599,875	10	40	2,35	84	13,71875	143061760	6077
0	0	29,6	1	599	10	40	2,35	84	13,71875	143061760	5767
0	0	28	1	599,125	10	41	2,4	84	13,71875	143061760	5511
0	0	28	1	601	10	40	2,35	84	13,71875	143061760	7608
0	0	27,6	1	601,25	10	40	2,35	84	13,71875	143061760	6074
0	0	27,6	1	599,625	10	41	2,4	85	13,71875	143061760	5745
0	0	27,6	1	598,875	10	40	2,35	85	13,71875	143061760	5511
0	0	27,2	1	601	10	40	2,35	85	13,90625	143061760	7608
0	0	27,2	1	601,125	10	39	2,3	85	13,90625	143061760	6067
0	0	27,2	1	599	10	40	2,35	85	13,90625	143061760	5745
0	0	27,2	1	600,75	10	40	2,35	85	13,90625	143061760	5511
0	0	26,8	1	599,5	10	40	2,35	85	13,90625	143061760	7608
0	0	25,6	1	601,5	10	39	2,3	85	13,90625	143061760	6074
0	0	25,2	1	599,625	10	40	2,35	85	13,90625	143061760	5745
0	0	102	1	599	10	40	2,35	85	13,90625	143061760	5511
0	0	24,8	1	601,5	10	40	2,35	85	13,90625	143061760	7608
0	0	23,2	1	600,25	10	39	2,3	85	13,90625	143061760	6075
0	0	23,2	1	600	10	40	2,35	85	13,90625	143061760	5745
0	0	22,8	1	600,625	10	40	2,35	85	13,90625	143061760	5511
0	0	102	1	598,875	10	40	2,35	85	13,90625	143061760	7608
0	0	16	1	594	11	41	2,4	85	13,90625	143061760	6054
1,09765625	0	102	1	587,125	24	92	5,45	85	13,90625	143061760	5768
3,09765625	0	102	1	607,875	22	86	5,1	85	13,90625	143061760	5346
4,5	5,2	0	1	605,25	20	80	4,75	85	14,09375	143061760	7664
5,69921875	26,4	0	1	607	19	74	4,35	85	14,09375	143061760	6038
6,59765625	29,6	102	1	618	18	75	4,45	85	14,09375	143061760	5745
7,3984375	29,2	102	1	627	17	70	4,15	85	14,09375	143061760	5397
8,296875	21,6	102	1	603,875	15	59	3,5	85	14,09375	143061765	7609
8,8984375	26,8	102	1	602	15	57	3,35	85	14,09375	143061765	6061
10	52,8	102	1	971,625	34	228	13,5	85	14,09375	143061770	5767
11,69921875	52	0	1	1083,75	29	219	13	85	14,09375	143061770	5371
13,5	58	102	1	1179,5	34	268	15,9	85	14,09375	143061770	7743
15,296875	61,2	0	1	1255,75	36	302	17,9	85	14,09375	143061775	6117
17	65,6	0	1	1310,875	35	351	20,8	85	14,09375	143061775	5701
18,8984375	63,6	0	2	965,375	52	280	16,6	85	14,09375	143061785	5206
21,19921875	64,8	0	2	1076,875	51	386	22,9	85	14,09375	143061785	7865
23,19921875	64	0	2	1177,875	44	374	22,2	84	14,09375	143061795	5958
24,59765625	58,4	0	2	1088,25	32	249	14,75	84	14,09375	143061795	5612
26,19921875	66,8	0	3	983,125	56	351	20,8	84	14,09375	143061810	5320
28,296875	77,2	0	3	1057,25	73	529	31,4	84	14,09375	143061810	7609
30,5	72,8	102	3	1136,5	62	447	26,5	84	14,09375	143061810	6006
32,5	72,4	102	3	1223,375	59	456	27,05	84	13,90625	143061830	5746
35,296875	74	0	3	1344,75	63	487	28,9	84	13,90625	143061830	5282
36,8984375	66	102	4	1007,875	54	351	20,8	84	13,90625	143061840	7854
39,19921875	78,4	0	4	1087,125	81	539	32	84	13,90625	143061840	6014
40,09765625	0	0	4	1103,25	0	0	0	84	13,90625	143061880	6299
40,69921875	0	0	4	1115,75	0	0	0	84	13,90625	143061880	5613
41,09765625	0	0	4	1122,75	0	0	0	83	13,90625	143061890	7586
41,296875	0	0	4	1131,5	0	0	0	83	13,90625	143061890	6106
41,59765625	0	0	4	1138,125	0	0	0	83	14,09375	143061915	5657
41,5	0	0	4	1135,375	0	0	0	83	14,09375	143061915	5588
41,5	0	0	4	1136,625	0	0	0	83	14,09375	143061915	7821
41,59765625	0	0	4	1137	0	0	0	83	14,09375	143061950	6036
41,69921875	0	0	4	1141,5	0	0	0	83	14,09375	143061950	5791
41,796875	0	0	4	1142,25	0	0	0	83	14,09375	143061970	5588
41,796875	0	0	4	1145,875	0	0	0	83	14,09375	143061970	7664
41,8984375	0	102	4	1147,875	0	0	0	83	13,90625	143062005	6120
41,8984375	0	0	4	1143	0	0	0	83	13,90625	143062005	5656
41,8984375	0	102	4	1143,75	0	0	0	83	13,90625	143062030	5499
41,8984375	0	102	4	1145,25	0	0	0	83	13,90625	143062030	7787
41,796875	0	102	4	1144,375	0	0	0	83	13,90625	143062030	6125
41,796875	0	0	4	1142,5	0	0	0	83	13,90625	143062040	5812
41,8984375	0	102	4	1146,625	0	0	0	83	13,90625	143062040	5588
41,8984375	0	102	4	1145,375	0	0	0	83	13,90625	143062090	7430
41,796875	0	0	4	1143,625	0	0	0	83	13,90625	143062090	6129
42	0	0	4	1150,375	0	0	0	83	13,90625	143062100	5701
42	0	102	4	1149,875	0	0	0	83	13,90625	143062100	5575
42	0	0	4	1147,75	0	0	0	83	13,90625	143062125	7598
42,09765625	0	0	4	1150	0	0	0	83	13,90625	143062125	6066
42	0	0	4	1147,75	0	0	0	83	13,90625	143062125	5722
41,69921875	0	0	4	1140,875	0	0	0	83	13,90625	143062160	5550
41,69921875	0	0	4	1139,75	0	0	0	83	13,90625	143062160	7653
41,796875	0	102	4	1142,25	0	0	0	83	13,90625	143062180	6100
41,69921875	0	102	4	1141	0	0	0	83	13,90625	143062180	5656
41,69921875	0	0	4	1141,75	0	0	0	83	13,90625	143062215	5651
41,796875	0	102	4	1146,625	0	0	0	83	13,90625	143062215	7464
41,8984375	0	102	4	1146,625	0	0	0	83	13,90625	143062240	6164
42	0	0	4	1150	0	0	0	83	13,90625	143062240	5567
42	0	0	4	1148,125	0	0	0	83	13,90625	143062250	5664
41,796875	0	0	4	1141,625	0	0	0	83	13,90625	143062250	7308
41,8984375	0	0	4	1144,25	0	0	0	83	13,90625	143062250	6194
41,796875	0	0	4	1144,125	0	0	0	83	13,90625	143062285	5790
41,796875	0	0	4	1142,75	0	0	0	83	13,90625	143062285	5613
41,8984375	0	0	4	1145	0	0	0	83	13,90625	143062310	7720
41,8984375	0	0	4	1146,75	0	0	0	83	13,90625	143062310	6077
41,8984375	0	102	4	1146,625	0	0	0	83	13,90625	143062345	6077
42	0	0	4	1147,875	0	0	0	83	13,90625	143062345	5768
42	0	0	4	1149,375	0	0	0	83	13,90625	143062365	5511
42,09765625	0	0	4	1151,375	0	0	0	83	13,90625	143062365	7475
42,19921875	0	102	4	1155,125	0	0	0	83	13,90625	143062365	6056
42,296875	0	102	4	1159	0	0	0	83	13,90625	143062380	5767
42,296875	0	102	4	1154,625	0	0	0	83	13,90625	143062380	5588
42,296875	0	102	4	1154,5	0	0	0	83	13,90625	143062425	7910
42,3984375	0	0	4	1161,125	0	0	0	83	13,90625	143062425	6112
42,3984375	0	0	4	1159,625	0	0	0	83	13,71875	143062440	5723
42,5	0	0	4	1164,125	0	0	0	83	13,71875	143062440	5460
42,5	0	102	4	1162,75	0	0	0	83	13,71875	143062440	7832
42,5	0	102	4	1163	0	0	0	83	13,71875	143062485	6043
42,69921875	0	102	4	1167	0	0	0	83	13,71875	143062485	5746
42,59765625	0	0	4	1165,375	0	0	0	83	13,71875	143062485	5511
42,69921875	0	4	4	1165	0	0	0	83	13,90625	143062495	7642
42,5	0	5,6	4	1161,25	0	0	0	83	13,90625	143062495	6098
41,69921875	0	102	4	1068,875	0	0	0	83	13,90625	143062520	5768
40,8984375	0	102	4	1532,25	0	0	0	83	13,90625	143062520	5435
40,69921875	0	102	3	1511,375	0	0	0	83	13,90625	143062555	7430
40,5	0	1,6	3	1503,25	0	0	0	83	13,90625	143062555	6098
40,19921875	0	0,8	3	1492,25	0	0	0	83	13,90625	143062580	5768
39,8984375	0	2,4	3	1487,125	0	0	0	83	13,90625	143062580	5435
39,5	0	102	3	1467,75	0	0	0	83	13,90625	143062580	7430
39,09765625	0	5,6	3	1455,875	0	0	0	83	13,90625	143062590	6098
37,09765625	0	5,2	3	1371,125	0	0	0	83	13,90625	143062590	5768
37	0	3,2	3	1376,5	0	0	0	83	13,90625	143062635	5435
36,796875	0	3,6	3	1372	0	0	0	83	13,90625	143062635	7430
36,69921875	0	3,6	3	1366,625	0	0	0	83	13,90625	143062645	6098
36,5	0	102	3	1358,625	0	0	0	83	13,90625	143062645	5768
35,8984375	0	3,6	3	1337,375	0	0	0	83	13,90625	143062675	5435
35,59765625	0	3,2	3	1327,625	0	0	0	83	13,90625	143062675	7430
34,296875	0	6,4	3	1274,875	0	0	0	83	13,90625	143062695	6098
33,19921875	0	5,2	3	1234,5	0	0	0	83	13,90625	143062695	5768
32,59765625	0	0	3	1385,75	0	0	0	83	13,90625	143062695	5435
31,8984375	0	102	2	1614,875	0	0	0	83	13,90625	143062715	7430
31,3984375	0	102	2	1585,375	0	0	0	83	13,90625	143062715	6098
30,796875	0	0	2	1559,75	0	0	0	83	13,90625	143062740	5768
30,296875	0	0	2	1530,25	0	0	0	83	13,90625	143062740	5435
29,69921875	0	0	2	1499,75	0	0	0	83	13,90625	143062760	7430
29,09765625	0	0	2	1470,875	0	0	0	83	13,90625	143062760	7430
28,5	0	0	2	1440,25	0	0	0	83	13,90625	143062785	5768
27,8984375	0	102	2	1410,375	0	0	0	83	13,90625	143062785	5562
27,296875	0	0	2	1382,125	0	0	0	83	13,90625	143062785	7642
26,69921875	0	102	2	1353,375	0	0	0	83	13,90625	143062790	6126
26,19921875	0	102	2	1324,75	0	0	0	83	13,90625	143062790	5834
25,59765625	0	0	2	1293,625	0	0	0	83	13,90625	143062805	5639
25	0	0	2	1267,125	0	0	0	83	13,90625	143062805	7553
24,5	0	0	2	1239,625	0	0	0	83	13,90625	143062830	6090
24	0	0	2	1213,625	0	0	0	83	13,90625	143062830	5790
23,3984375	0	102	2	1185	0	0	0	83	13,90625	143062840	5550
22,8984375	0	102	2	1157,375	0	0	0	83	13,90625	143062840	7575
22,5	0	0	2	1137,75	0	0	0	83	13,90625	143062860	6058
22	0	0	2	1115	0	0	0	83	13,90625	143062860	5679
21,59765625	0	0	2	1095,125	0	0	0	83	13,90625	143062860	5499
21,3984375	0	0	2	1081,75	0	0	0	83	13,90625	143062875	7619
21	0	0	2	1063	0	0	0	83	13,90625	143062875	6075
20,796875	0	0	2	1053,75	0	0	0	83	13,90625	143062880	5724
20,5	0	0	2	1035,625	0	0	0	83	13,90625	143062880	5575
20,19921875	0	0	2	1024	0	0	0	83	13,90625	143062905	7697
20	0	0	2	1012	0	0	0	83	13,90625	143062905	6029
19,69921875	0	0	2	998,5	0	0	0	83	13,90625	143062910	5768
19,5	0	102	2	984,25	0	0	0	83	13,90625	143062910	5473
19,19921875	0	102	2	969,25	0	0	0	83	13,90625	143062910	7620
18,8984375	0	0	2	957,625	0	0	0	83	13,90625	143062920	6060
18,59765625	0	0	2	940,625	0	0	0	83	13,90625	143062920	5854
18,296875	0	0	2	923,25	0	0	0	83	13,90625	143062935	5448
17,8984375	0	102	2	906	0	0	0	83	13,90625	143062935	5448
17,59765625	0	0	2	889,625	0	0	0	83	13,90625	143062945	6029
17,69921875	35,6	0	2	892,875	15	83	4,9	83	13,90625	143062945	5812
18,19921875	50	0	2	926,25	33	183	10,85	83	13,90625	143062960	5473
19,3984375	52,8	0	2	985,875	34	233	13,8	83	13,90625	143062960	7687
20,8984375	58,4	102	2	1063,5	39	294	17,45	83	13,90625	143062970	6032
22,3984375	59,6	102	2	1132,625	37	301	17,85	83	13,90625	143062970	5788
23,69921875	58,4	102	2	1205,125	33	271	16,05	83	13,90625	143062970	5295
25,09765625	58,4	102	2	1193	27	233	13,8	83	13,90625	143062975	7654
26,09765625	65,2	102	3	976,375	54	354	21	83	13,90625	143062975	6098
27,59765625	65,6	0	3	1033,875	55	393	23,3	83	13,90625	143062995	5834
29,296875	61,2	0	3	1084,125	43	334	19,8	83	13,90625	143062995	5834
30,3984375	58	0	3	1142,375	35	298	17,65	83	13,90625	143063010	7464
31,19921875	0	102	3	1155,875	0	0	0	83	13,90625	143063010	6037
30,796875	0	102	3	1146,125	0	0	0	83	13,90625	143063035	5834
30,5	0	102	3	1136,5	0	0	0	83	13,90625	143063035	5588
30,3984375	0	102	3	1127,375	0	0	0	83	13,90625	143063035	7721
30,09765625	0	0	3	1122,5	0	0	0	83	13,90625	143063055	6127
30	0	102	3	1115,875	0	0	0	83	13,90625	143063055	5745
30	0	102	3	1116,5	0	0	0	83	13,90625	143063070	5550
30	0	0	3	1111,375	0	0	0	83	13,90625	143063070	7709
30,09765625	0	0	3	1124,375	0	0	0	83	13,90625	143063095	6083
30,296875	0	0	3	1125,125	0	0	0	83	13,90625	143063095	6083
30,5	0	0	3	1133,5	0	0	0	83	14,09375	143063105	5384
